Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"International migrant stock, total",SM.POP.TOTL,Malaysia,MYS,695920,1277223,..,..,2514243,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Maldives,MDV,8689,27092,..,..,94086,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Mali,MLI,160736,189475,..,..,363145,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Malta,MLT,15077,21521,..,..,41442,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Marshall Islands,MHL,1158,1891,..,..,3284,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Mauritania,MRT,111650,57366,..,..,138162,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Mauritius,MUS,3613,15543,..,..,28585,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Mexico,MEX,695674,538051,..,..,1193155,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,"Micronesia, Fed. Sts.",FSM,3685,3116,..,..,2756,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Moldova,MDA,544162,247828,..,..,142904,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Monaco,MCO,20359,21787,..,..,21042,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Mongolia,MNG,6718,8206,..,..,17620,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Montenegro,MNE,..,..,..,..,82541,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Morocco,MAR,54895,53034,..,..,88511,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Mozambique,MOZ,122332,195702,..,..,222928,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Myanmar,MMR,133545,98011,..,..,73308,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Namibia,NAM,120641,134403,..,..,93888,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Nauru,NRU,2815,2394,..,..,3178,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Nepal,NPL,429974,717900,..,..,518278,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Netherlands,NLD,1182263,1556337,..,..,1979486,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,New Caledonia,NCL,37673,49651,..,..,64290,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,New Zealand,NZL,518047,678813,..,..,1039736,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Nicaragua,NIC,41421,30389,..,..,40262,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Niger,NER,115464,122260,..,..,189255,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Nigeria,NGA,456621,487882,..,..,1199115,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,North Macedonia,MKD,95142,125665,..,..,130730,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Northern Mariana Islands,MNP,26593,40122,..,..,21648,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Norway,NOR,192587,292440,..,..,741813,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Oman,OMN,304000,623608,..,..,1844978,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Pakistan,PAK,6208204,4181912,..,..,3628956,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Palau,PLW,2801,6310,..,..,5664,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Panama,PAN,62744,83410,..,..,184710,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Papua New Guinea,PNG,32720,25101,..,..,25782,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Paraguay,PRY,195884,176608,..,..,156462,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Peru,PER,65025,66293,..,..,90881,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Philippines,PHL,154071,318095,..,..,211862,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Poland,POL,1127771,825251,..,..,619403,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Portugal,PRT,435782,651472,..,..,837257,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Puerto Rico,PRI,321909,355038,..,..,274972,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Qatar,QAT,309753,359697,..,..,1687640,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Romania,ROU,135825,126949,..,..,226943,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Russian Federation,RUS,11524948,11900297,..,..,11643276,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Rwanda,RWA,159869,347076,..,..,441525,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Samoa,WSM,3357,5998,..,..,4929,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,San Marino,SMR,3310,4045,..,..,4717,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sao Tome and Principe,STP,5582,4365,..,..,2394,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Saudi Arabia,SAU,4998445,5263387,..,..,10185945,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Senegal,SEN,270410,231901,..,..,263242,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Serbia,SRB,99269,856763,..,..,807441,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Seychelles,SYC,3721,6574,..,..,12791,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sierra Leone,SLE,222242,98241,..,..,91213,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Singapore,SGP,727262,1351691,..,..,2543638,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sint Maarten (Dutch part),SXM,..,..,..,..,27295,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Slovak Republic,SVK,41295,116376,..,..,177190,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Slovenia,SVN,178077,171018,..,..,235966,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Solomon Islands,SLB,4226,3981,..,..,2585,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Somalia,SOM,478294,20087,..,..,25291,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,South Africa,ZAF,1163883,1001825,..,..,3142511,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,South Sudan,SSD,..,..,..,..,824122,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Spain,ESP,821605,1657285,..,..,5852953,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sri Lanka,LKA,41561,40132,..,..,38706,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,St. Kitts and Nevis,KNA,3210,5871,..,..,7443,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,St. Lucia,LCA,5305,9868,..,..,12771,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,St. Vincent and the Grenadines,VCT,3970,4307,..,..,4577,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sudan,SDN,1402896,801883,..,..,503477,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Suriname,SUR,18031,27506,..,..,46836,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sweden,SWE,788767,1003798,..,..,1639771,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Switzerland,CHE,1392282,1570756,..,..,2438702,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Syrian Arab Republic,SYR,714140,832273,..,..,875189,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Tajikistan,TJK,428900,299266,..,..,275059,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Tanzania,TZA,574025,928180,..,..,261222,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Thailand,THA,528693,1257821,..,..,3913258,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Timor-Leste,TLS,8954,10602,..,..,10834,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Togo,TGO,84844,137891,..,..,276844,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Tonga,TON,2911,3684,..,..,5731,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Trinidad and Tobago,TTO,50666,41753,..,..,49883,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Tunisia,TUN,37984,36446,..,..,56701,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Turkiye,TUR,1163686,1280963,..,..,2964916,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Turkmenistan,TKM,306500,218498,..,..,196386,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Turks and Caicos Islands,TCA,5062,9015,..,..,11688,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Tuvalu,TUV,318,217,..,..,141,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Uganda,UGA,558307,634703,..,..,749471,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Ukraine,UKR,6892920,5527087,..,..,4834898,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,United Arab Emirates,ARE,1306574,2446675,..,..,8095126,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,United Kingdom,GBR,3650286,4730165,..,..,8543120,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,United States,USA,23251026,34814053,..,..,46627102,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Uruguay,URY,98116,88871,..,..,71799,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Uzbekistan,UZB,1653000,1405250,..,..,1170899,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Vanuatu,VUT,2308,2626,..,..,3187,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,"Venezuela, RB",VEN,1025009,1013663,..,..,1404448,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Vietnam,VNM,28118,56754,..,..,72793,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Virgin Islands (U.S.),VIR,51970,56611,..,..,56721,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,West Bank and Gaza,PSE,288332,275202,..,..,255507,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,"Yemen, Rep.",YEM,118863,143495,..,..,344131,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Zambia,ZMB,279029,321167,..,..,127915,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Zimbabwe,ZWE,626821,410041,..,..,398866,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Africa Eastern and Southern,AFE,9357919,7417193,..,..,10406165,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Africa Western and Central,AFW,5137357,6052282,..,..,8270665,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Arab World,ARB,14168146,16216741,..,..,34764700,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Caribbean small states,CSS,205846,257852,..,..,349562,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Central Europe and the Baltics,CEB,3815082,3279999,..,..,3394733,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Early-demographic dividend,EAR,42323294,38155943,..,..,50581758,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,East Asia & Pacific,EAS,11562099,15674381,..,..,25557256,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,East Asia & Pacific (excluding high income),EAP,2580747,4117797,..,..,8353990,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,East Asia & Pacific (IDA & IBRD countries),TEA,2530977,4065406,..,..,8291158,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Euro area,EMU,20064759,26129209,..,..,40935248,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Europe & Central Asia,ECS,58408632,64005283,..,..,85288550,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Europe & Central Asia (excluding high income),ECA,29836824,27780057,..,..,28128832,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Europe & Central Asia (IDA & IBRD countries),TEC,31440033,29190606,..,..,29325118,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,European Union,EUU,23307163,29602637,..,..,45527606,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Fragile and conflict affected situations,FCS,11027004,10005606,..,..,14761958,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Heavily indebted poor countries (HIPC),HPC,12008148,10632626,..,..,11941421,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,High income,HIC,75704272,100949072,..,..,157500496,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,IBRD only,IBD,53239809,51103969,..,..,62895828,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,IDA & IBRD total,IBT,78070527,72738421,..,..,87196231,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,IDA blend,IDB,9716824,7801781,..,..,8353589,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,IDA only,IDX,15113894,13832671,..,..,15946814,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,IDA total,IDA,24830718,21634452,..,..,24300403,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Late-demographic dividend,LTE,28119318,30615531,..,..,46599687,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Latin America & Caribbean,LCN,6957619,6311653,..,..,8946249,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Latin America & Caribbean (excluding high income),LAC,5199402,4414135,..,..,6335941,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Latin America & the Caribbean (IDA & IBRD countries),TLA,6461378,5746878,..,..,8353697,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Least developed countries: UN classification,LDC,11073226,10073307,..,..,11940491,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Low & middle income,LMY,75539723,70316148,..,..,84287737,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Low income,LIC,8759268,7048998,..,..,9366348,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Lower middle income,LMC,36518844,31018425,..,..,29803187,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Middle East & North Africa,MEA,18100609,20000241,..,..,38864804,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Middle East & North Africa (excluding high income),MNA,8286453,8067043,..,..,11427673,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Middle East & North Africa (IDA & IBRD countries),TMN,7998121,7791841,..,..,11172166,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Middle income,MIC,66780455,63267150,..,..,74921389,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,North America,NAC,27600027,40343635,..,..,54481730,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,OECD members,OED,65157964,86944671,..,..,128976484,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Other small states,OSS,1702222,1911587,..,..,4185638,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Pacific island small states,PSS,39024,45219,..,..,48359,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Post-demographic dividend,PST,70533191,92403421,..,..,132210514,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Pre-demographic dividend,PRE,10996437,10751023,..,..,13348827,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Small states,SST,1947092,2214658,..,..,4583559,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,South Asia,SAS,15144742,12474215,..,..,11377262,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,South Asia (IDA & IBRD),TSA,15144742,12474215,..,..,11377262,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sub-Saharan Africa,SSF,14495276,13469475,..,..,18676830,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sub-Saharan Africa (excluding high income),SSA,14491555,13462901,..,..,18664039,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Sub-Saharan Africa (IDA & IBRD countries),TSS,14495276,13469475,..,..,18676830,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,Upper middle income,UMC,30261611,32248725,..,..,45118202,..,..,..,..,..,..,..
"International migrant stock, total",SM.POP.TOTL,World,WLD,152269004,172278883,..,..,243192681,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Afghanistan,AFG,0.478024987632141,0.385327536273078,..,..,1.17554692684705,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Albania,ALB,2.01170030471258,2.45662587504985,..,..,1.98903641031678,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Algeria,DZA,1.05723275576092,0.802054717249657,..,..,0.611072022730303,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,American Samoa,ASM,45.2406257971261,43.3086471263169,..,..,41.8020094349815,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Andorra,AND,71.3690814697951,64.4444104649918,..,..,59.713649198984,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Angola,AGO,0.301198701997777,0.30618970985291,..,..,0.427004679966497,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Antigua and Barbuda,ATG,19.4310729170032,29.7122913661653,..,..,30.5855061099131,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Argentina,ARG,5.04103912832794,4.15630021847427,..,..,4.80529233472193,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Armenia,ARM,18.5852097289047,21.3874850541173,..,..,6.33589288838696,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Aruba,ABW,23.2412949732896,33.1330207576658,..,..,34.7621018587146,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Australia,AUS,23.1341364316472,22.9559448399982,..,..,28.2184096915625,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Austria,AUT,10.2930213709833,12.3781065532679,..,..,17.465726250517,..,..,..,..,..,..,..
International migrant stock (% of population),SM.POP.TOTL.ZS,Azerbaijan,AZE,4.99688006781124,4.03486585309067,..,..,2.70906158396255,..,..,..,..,..,..,..
